Original Filename	Sample Name	Component Name	Mass Info	Area
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 367)	W. [13C-glc] G7 240min	Pyruvate 89/89	89.0 / 89.0	16836.6661187336
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 367)	W. [13C-glc] G7 240min	Pyruvate 90/90	90.0 / 90.0	188002.629278414
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 367)	W. [13C-glc] G7 240min	Lactate 89/89	89.0 / 89.0	34339.9875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 367)	W. [13C-glc] G7 240min	Lactate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 367)	W. [13C-glc] G7 240min	Lactate 91/91	91.0 / 91.0	1316.86165149936
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 367)	W. [13C-glc] G7 240min	Lactate 92/92	92.0 / 92.0	14432.275
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 368)	X. [6,6-DD-glc] G7 240min	taurine	124.0 / 80.0	67.4999999999994
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 368)	X. [6,6-DD-glc] G7 240min	D4-taurine	128.0 / 80.0	217946.2625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 368)	X. [6,6-DD-glc] G7 240min	Pyruvate 87/87	87.0 / 87.0	200027.738720512
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 368)	X. [6,6-DD-glc] G7 240min	Pyruvate 88/88	88.0 / 88.0	28887.7683195592
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 368)	X. [6,6-DD-glc] G7 240min	Pyruvate 89/89	89.0 / 89.0	25759.3375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 368)	X. [6,6-DD-glc] G7 240min	Pyruvate 90/90	90.0 / 90.0	1976.6536893252
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 368)	X. [6,6-DD-glc] G7 240min	Lactate 89/89	89.0 / 89.0	38503.6875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 368)	X. [6,6-DD-glc] G7 240min	Lactate 90/90	90.0 / 90.0	2764.31696144807
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 368)	X. [6,6-DD-glc] G7 240min	Lactate 91/91	91.0 / 91.0	5033.325
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 368)	X. [6,6-DD-glc] G7 240min	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 369)	A. [13C-glc] G2.5 0min	taurine	124.0 / 80.0	75
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 369)	A. [13C-glc] G2.5 0min	D4-taurine	128.0 / 80.0	236256.3
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 369)	A. [13C-glc] G2.5 0min	Pyruvate 87/87	87.0 / 87.0	53052.80923406
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 369)	A. [13C-glc] G2.5 0min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 369)	A. [13C-glc] G2.5 0min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 369)	A. [13C-glc] G2.5 0min	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 369)	A. [13C-glc] G2.5 0min	Lactate 89/89	89.0 / 89.0	65365.425
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 369)	A. [13C-glc] G2.5 0min	Lactate 90/90	90.0 / 90.0	2363.025
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 369)	A. [13C-glc] G2.5 0min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 369)	A. [13C-glc] G2.5 0min	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 370)	B. [13C-glc] G2.5 5min	taurine	124.0 / 80.0	90.0000000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 370)	B. [13C-glc] G2.5 5min	D4-taurine	128.0 / 80.0	267277.51015612
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 370)	B. [13C-glc] G2.5 5min	Pyruvate 87/87	87.0 / 87.0	40920.65
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 370)	B. [13C-glc] G2.5 5min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 370)	B. [13C-glc] G2.5 5min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 370)	B. [13C-glc] G2.5 5min	Pyruvate 90/90	90.0 / 90.0	17465.4820452074
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 370)	B. [13C-glc] G2.5 5min	Lactate 89/89	89.0 / 89.0	61464.3375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 370)	B. [13C-glc] G2.5 5min	Lactate 90/90	90.0 / 90.0	2497.12515316942
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 370)	B. [13C-glc] G2.5 5min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 370)	B. [13C-glc] G2.5 5min	Lactate 92/92	92.0 / 92.0	2370.3
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 371)	C. [13C-glc] G2.5 15min	taurine	124.0 / 80.0	105.0375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 371)	C. [13C-glc] G2.5 15min	D4-taurine	128.0 / 80.0	211805.3375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 371)	C. [13C-glc] G2.5 15min	Pyruvate 87/87	87.0 / 87.0	33464.9116641838
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 371)	C. [13C-glc] G2.5 15min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 371)	C. [13C-glc] G2.5 15min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 371)	C. [13C-glc] G2.5 15min	Pyruvate 90/90	90.0 / 90.0	15484.408625522
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 371)	C. [13C-glc] G2.5 15min	Lactate 89/89	89.0 / 89.0	43154.770023491
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 371)	C. [13C-glc] G2.5 15min	Lactate 90/90	90.0 / 90.0	2425.65020817764
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 371)	C. [13C-glc] G2.5 15min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 371)	C. [13C-glc] G2.5 15min	Lactate 92/92	92.0 / 92.0	1520.85263902507
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 372)	D. [13C-glc] G2.5 30min	taurine	124.0 / 80.0	60.0000000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 372)	D. [13C-glc] G2.5 30min	D4-taurine	128.0 / 80.0	208243.275
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 372)	D. [13C-glc] G2.5 30min	Pyruvate 87/87	87.0 / 87.0	32557.7210077579
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 372)	D. [13C-glc] G2.5 30min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 372)	D. [13C-glc] G2.5 30min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 372)	D. [13C-glc] G2.5 30min	Pyruvate 90/90	90.0 / 90.0	13797.7784903331
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 372)	D. [13C-glc] G2.5 30min	Lactate 89/89	89.0 / 89.0	51186.1379500996
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 372)	D. [13C-glc] G2.5 30min	Lactate 90/90	90.0 / 90.0	2796.78098842459
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 372)	D. [13C-glc] G2.5 30min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 372)	D. [13C-glc] G2.5 30min	Lactate 92/92	92.0 / 92.0	1717.6875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 373)	E. [13C-glc] G2.5 60min	taurine	124.0 / 80.0	105.0375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 373)	E. [13C-glc] G2.5 60min	D4-taurine	128.0 / 80.0	228679.55
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 373)	E. [13C-glc] G2.5 60min	Pyruvate 87/87	87.0 / 87.0	32012.0370652816
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 373)	E. [13C-glc] G2.5 60min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 373)	E. [13C-glc] G2.5 60min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 373)	E. [13C-glc] G2.5 60min	Pyruvate 90/90	90.0 / 90.0	15642.8285020399
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 373)	E. [13C-glc] G2.5 60min	Lactate 89/89	89.0 / 89.0	69235.15
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 373)	E. [13C-glc] G2.5 60min	Lactate 90/90	90.0 / 90.0	2932.66723164656
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 373)	E. [13C-glc] G2.5 60min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 373)	E. [13C-glc] G2.5 60min	Lactate 92/92	92.0 / 92.0	1762.65
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 374)	F. [13C-glc] G2.5 120min	taurine	124.0 / 80.0	120
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 374)	F. [13C-glc] G2.5 120min	D4-taurine	128.0 / 80.0	132698.4375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 374)	F. [13C-glc] G2.5 120min	Pyruvate 87/87	87.0 / 87.0	34940.9375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 374)	F. [13C-glc] G2.5 120min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 374)	F. [13C-glc] G2.5 120min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 374)	F. [13C-glc] G2.5 120min	Pyruvate 90/90	90.0 / 90.0	14248.2159252521
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 374)	F. [13C-glc] G2.5 120min	Lactate 89/89	89.0 / 89.0	57555.025
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 374)	F. [13C-glc] G2.5 120min	Lactate 90/90	90.0 / 90.0	3014.23042953352
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 374)	F. [13C-glc] G2.5 120min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 374)	F. [13C-glc] G2.5 120min	Lactate 92/92	92.0 / 92.0	1879.96534190713
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 375)	G. [13C-glc] G2.5 240min	taurine	124.0 / 80.0	105.0375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 375)	G. [13C-glc] G2.5 240min	D4-taurine	128.0 / 80.0	218016.45
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 375)	G. [13C-glc] G2.5 240min	Pyruvate 87/87	87.0 / 87.0	32164.0026367579
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 375)	G. [13C-glc] G2.5 240min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 375)	G. [13C-glc] G2.5 240min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 375)	G. [13C-glc] G2.5 240min	Pyruvate 90/90	90.0 / 90.0	15288.15
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 375)	G. [13C-glc] G2.5 240min	Lactate 89/89	89.0 / 89.0	51472.6875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 375)	G. [13C-glc] G2.5 240min	Lactate 90/90	90.0 / 90.0	2466.85067996892
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 375)	G. [13C-glc] G2.5 240min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 375)	G. [13C-glc] G2.5 240min	Lactate 92/92	92.0 / 92.0	1035.2
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 376)	H. [6,6-DD-glc] G2.5 240min	taurine	124.0 / 80.0	120
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 376)	H. [6,6-DD-glc] G2.5 240min	D4-taurine	128.0 / 80.0	272256.9125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 376)	H. [6,6-DD-glc] G2.5 240min	Pyruvate 87/87	87.0 / 87.0	52285.655374055
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 376)	H. [6,6-DD-glc] G2.5 240min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 376)	H. [6,6-DD-glc] G2.5 240min	Pyruvate 89/89	89.0 / 89.0	4442.89041711328
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 376)	H. [6,6-DD-glc] G2.5 240min	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 376)	H. [6,6-DD-glc] G2.5 240min	Lactate 89/89	89.0 / 89.0	53106.6108432801
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 376)	H. [6,6-DD-glc] G2.5 240min	Lactate 90/90	90.0 / 90.0	2708.91383273556
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 376)	H. [6,6-DD-glc] G2.5 240min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 376)	H. [6,6-DD-glc] G2.5 240min	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 377)	I. [13C-glc] G5 0min	taurine	124.0 / 80.0	90.0250000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 377)	I. [13C-glc] G5 0min	D4-taurine	128.0 / 80.0	216831.641012347
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 377)	I. [13C-glc] G5 0min	Pyruvate 87/87	87.0 / 87.0	101703.125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 377)	I. [13C-glc] G5 0min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 377)	I. [13C-glc] G5 0min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 377)	I. [13C-glc] G5 0min	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 377)	I. [13C-glc] G5 0min	Lactate 89/89	89.0 / 89.0	44318.3523079008
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 377)	I. [13C-glc] G5 0min	Lactate 90/90	90.0 / 90.0	1359.41698561242
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 377)	I. [13C-glc] G5 0min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 377)	I. [13C-glc] G5 0min	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 378)	J. [13C-glc] G5 5min	taurine	124.0 / 80.0	120
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 378)	J. [13C-glc] G5 5min	D4-taurine	128.0 / 80.0	243173.4625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 378)	J. [13C-glc] G5 5min	Pyruvate 87/87	87.0 / 87.0	38641.2849705205
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 378)	J. [13C-glc] G5 5min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 378)	J. [13C-glc] G5 5min	Pyruvate 89/89	89.0 / 89.0	4167.42881077042
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 378)	J. [13C-glc] G5 5min	Pyruvate 90/90	90.0 / 90.0	74241.1336068821
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 378)	J. [13C-glc] G5 5min	Lactate 89/89	89.0 / 89.0	50077.2
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 378)	J. [13C-glc] G5 5min	Lactate 90/90	90.0 / 90.0	2010.275
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 378)	J. [13C-glc] G5 5min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 378)	J. [13C-glc] G5 5min	Lactate 92/92	92.0 / 92.0	5310.7
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 379)	K. [13C-glc] G5 15min	taurine	124.0 / 80.0	195.05
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 379)	K. [13C-glc] G5 15min	D4-taurine	128.0 / 80.0	243321.425
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 379)	K. [13C-glc] G5 15min	Pyruvate 87/87	87.0 / 87.0	33002.534198618
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 379)	K. [13C-glc] G5 15min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 379)	K. [13C-glc] G5 15min	Pyruvate 89/89	89.0 / 89.0	3760.00839534585
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 379)	K. [13C-glc] G5 15min	Pyruvate 90/90	90.0 / 90.0	52532.0351900332
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 379)	K. [13C-glc] G5 15min	Lactate 89/89	89.0 / 89.0	26418.975
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 379)	K. [13C-glc] G5 15min	Lactate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 379)	K. [13C-glc] G5 15min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 379)	K. [13C-glc] G5 15min	Lactate 92/92	92.0 / 92.0	6337.14469092117
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 380)	L. [13C-glc] G5 30min	taurine	124.0 / 80.0	120.075
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 380)	L. [13C-glc] G5 30min	D4-taurine	128.0 / 80.0	217669.675
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 380)	L. [13C-glc] G5 30min	Pyruvate 87/87	87.0 / 87.0	40457.478686994
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 380)	L. [13C-glc] G5 30min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 380)	L. [13C-glc] G5 30min	Pyruvate 89/89	89.0 / 89.0	4523.64568370649
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 380)	L. [13C-glc] G5 30min	Pyruvate 90/90	90.0 / 90.0	55309.0599433851
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 380)	L. [13C-glc] G5 30min	Lactate 89/89	89.0 / 89.0	40269.3486479793
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 380)	L. [13C-glc] G5 30min	Lactate 90/90	90.0 / 90.0	1192.75
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 380)	L. [13C-glc] G5 30min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 380)	L. [13C-glc] G5 30min	Lactate 92/92	92.0 / 92.0	5385.8375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 381)	M. [13C-glc] G5 60min	taurine	124.0 / 80.0	75.0625000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 381)	M. [13C-glc] G5 60min	D4-taurine	128.0 / 80.0	244885.5125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 381)	M. [13C-glc] G5 60min	Pyruvate 87/87	87.0 / 87.0	38577.3214220574
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 381)	M. [13C-glc] G5 60min	Pyruvate 88/88	88.0 / 88.0	3953.52875816792
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 381)	M. [13C-glc] G5 60min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 381)	M. [13C-glc] G5 60min	Pyruvate 90/90	90.0 / 90.0	45928.9001285253
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 381)	M. [13C-glc] G5 60min	Lactate 89/89	89.0 / 89.0	29224.5469539555
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 381)	M. [13C-glc] G5 60min	Lactate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 381)	M. [13C-glc] G5 60min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 381)	M. [13C-glc] G5 60min	Lactate 92/92	92.0 / 92.0	5569.96236702464
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 382)	N. [13C-glc] G5 120min	taurine	124.0 / 80.0	74.9999999999999
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 382)	N. [13C-glc] G5 120min	D4-taurine	128.0 / 80.0	252283.45
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 382)	N. [13C-glc] G5 120min	Pyruvate 87/87	87.0 / 87.0	35203.425
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 382)	N. [13C-glc] G5 120min	Pyruvate 88/88	88.0 / 88.0	4800.98750000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 382)	N. [13C-glc] G5 120min	Pyruvate 89/89	89.0 / 89.0	4310.94618368064
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 382)	N. [13C-glc] G5 120min	Pyruvate 90/90	90.0 / 90.0	51542.9436987646
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 382)	N. [13C-glc] G5 120min	Lactate 89/89	89.0 / 89.0	33018.6091850135
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 382)	N. [13C-glc] G5 120min	Lactate 90/90	90.0 / 90.0	1713.23770609311
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 382)	N. [13C-glc] G5 120min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 382)	N. [13C-glc] G5 120min	Lactate 92/92	92.0 / 92.0	5010.6
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 383)	O. [13C-glc] G5 240min	taurine	124.0 / 80.0	180.025
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 383)	O. [13C-glc] G5 240min	D4-taurine	128.0 / 80.0	225560.875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 383)	O. [13C-glc] G5 240min	Pyruvate 87/87	87.0 / 87.0	47288.3750356193
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 383)	O. [13C-glc] G5 240min	Pyruvate 88/88	88.0 / 88.0	4013.02898699693
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 383)	O. [13C-glc] G5 240min	Pyruvate 89/89	89.0 / 89.0	3559.76270639248
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 383)	O. [13C-glc] G5 240min	Pyruvate 90/90	90.0 / 90.0	59283.9802490895
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 383)	O. [13C-glc] G5 240min	Lactate 89/89	89.0 / 89.0	49148.675
