Original Filename	Sample Name	Glucose Concentration	Time	Component Name	Mass Info	Area	Modified
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Aspartate 132/88	132.0 / 88.0	36842.9915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Aspartate 133/88	133.0 / 88.0	2054.7085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Aspartate 133/89	133.0 / 89.0	3210.075	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Aspartate 134/90	134.0 / 90.0	3210.1085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Aspartate 134/89	134.0 / 89.0	3210.142	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Aspartate 135/91	135.0 / 91.0	4879.7505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Aspartate 135/90	135.0 / 90.0	4750.575	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Aspartate 136/91	136.0 / 91.0	254.0366192	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	3PG 185/79	185.0 / 79.0	1026.358	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	3PG 186/79	186.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	3PG 187/79	187.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	3PG 188/79	188.0 / 79.0	4111.0425	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	2PG 185/79	185.0 / 79.0	10654.558	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	2PG 186/79	186.0 / 79.0	1413.417	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	2PG 187/79	187.0 / 79.0	385.1	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	2PG 188/79	188.0 / 79.0	9369.7495	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Malate 133/115	133.0 / 115.0	361622.1745	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Malate 134/116	134.0 / 116.0	28627.575	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Malate 135/117	135.0 / 117.0	49808.7085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Malate 136/118	136.0 / 118.0	72020.5845	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Malate 137/119	137.0 / 119.0	5266.476	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 146/102	146.0 / 102.0	1154764.642	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 147/102	147.0 / 102.0	24134.4915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 147/103	147.0 / 103.0	142241.942	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 148/104	148.0 / 104.0	67656.2505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 148/103	148.0 / 103.0	364850.283	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 149/105	149.0 / 105.0	9499.825	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 149/104	149.0 / 104.0	23620.983	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 150/106	150.0 / 106.0	1796.7915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 150/105	150.0 / 105.0	33635.4085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 151/106	151.0 / 106.0	13350.858	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 146/41	146.0 / 41.0	47501.3675	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 147/41	147.0 / 41.0	2181.825	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 147/42	147.0 / 42.0	1284.475	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 148/41	148.0 / 41.0	385.1665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 148/42	148.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 148/43	148.0 / 43.0	7319.2255	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 149/41	149.0 / 41.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 149/43	149.0 / 43.0	254.6333358	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 150/42	150.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 150/43	150.0 / 43.0	899.242	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 151/43	151.0 / 43.0	489.9266654	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 146/128	146.0 / 128.0	2829231.19	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 147/129	147.0 / 129.0	178058.3575	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 148/130	148.0 / 130.0	406192.3505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 149/131	149.0 / 131.0	26828.6325	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 150/132	150.0 / 132.0	26957.208	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)"	S. [13C-glc] G7 15min	G7	15min	Glutamate 151/133	151.0 / 133.0	14249.9665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	taurine	124.0 / 80.0	637596.5915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	D4-taurine	128.0 / 80.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	PEP 167/79	167.0 / 79.0	17584.466	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	PEP 168/79	168.0 / 79.0	6420.0505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	PEP 169/79	169.0 / 79.0	4238.359	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	PEP 170/79	170.0 / 79.0	99489.642	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Aspartate 132/88	132.0 / 88.0	38767.2325	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Aspartate 133/88	133.0 / 88.0	1795.055897	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Aspartate 133/89	133.0 / 89.0	3980.4085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Aspartate 134/90	134.0 / 90.0	8603.734	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Aspartate 134/89	134.0 / 89.0	10525.4495	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Aspartate 135/91	135.0 / 91.0	6930.1745	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Aspartate 135/90	135.0 / 90.0	6164.259	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Aspartate 136/91	136.0 / 91.0	2954.0505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	3PG 185/79	185.0 / 79.0	4365.375	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	3PG 186/79	186.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	3PG 187/79	187.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	3PG 188/79	188.0 / 79.0	4238.059	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	2PG 185/79	185.0 / 79.0	17330.8335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	2PG 186/79	186.0 / 79.0	770.3	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	2PG 187/79	187.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	2PG 188/79	188.0 / 79.0	14632.641	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Malate 133/115	133.0 / 115.0	356742.675	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Malate 134/116	134.0 / 116.0	29782.975	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Malate 135/117	135.0 / 117.0	86010.6675	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Malate 136/118	136.0 / 118.0	61105.4835	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Malate 137/119	137.0 / 119.0	11936.541	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 146/102	146.0 / 102.0	1285727.65	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 147/102	147.0 / 102.0	30295.166	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 147/103	147.0 / 103.0	154309.4325	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 148/104	148.0 / 104.0	110921.959	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 148/103	148.0 / 103.0	567303.8	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 149/105	149.0 / 105.0	26445.7915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 149/104	149.0 / 104.0	68814.1425	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 150/106	150.0 / 106.0	7319.492	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 150/105	150.0 / 105.0	94616.1835	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 151/106	151.0 / 106.0	43005.458	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 146/41	146.0 / 41.0	37230.417	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 147/41	147.0 / 41.0	1157.3255	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 147/42	147.0 / 42.0	1667.7165	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 148/41	148.0 / 41.0	252.5185959	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 148/42	148.0 / 42.0	247.1856641	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 148/43	148.0 / 43.0	8473.0665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 149/41	149.0 / 41.0	387.059	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 149/43	149.0 / 43.0	1024.4325	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 150/42	150.0 / 42.0	115.3801623	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 150/43	150.0 / 43.0	2312.6255	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 151/43	151.0 / 43.0	897.4495	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 146/128	146.0 / 128.0	2428725.965	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 147/129	147.0 / 129.0	193590.058	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 148/130	148.0 / 130.0	554324.1495	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 149/131	149.0 / 131.0	64189.0505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 150/132	150.0 / 132.0	82159.3165	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 151/133	151.0 / 133.0	35818.659	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	taurine	124.0 / 80.0	714618.517	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	D4-taurine	128.0 / 80.0	385.1335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	PEP 167/79	167.0 / 79.0	11940.459	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	PEP 168/79	168.0 / 79.0	6419.9505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	PEP 169/79	169.0 / 79.0	2695.8	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	PEP 170/79	170.0 / 79.0	101798.375	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 132/88	132.0 / 88.0	36841.0325	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 133/88	133.0 / 88.0	3722.2915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 133/89	133.0 / 89.0	7833.1675	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 134/90	134.0 / 90.0	12968.976	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 134/89	134.0 / 89.0	11551.641	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 135/91	135.0 / 91.0	6930.341	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 135/90	135.0 / 90.0	5778.759	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 136/91	136.0 / 91.0	2697.759	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	3PG 185/79	185.0 / 79.0	3339.117	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	3PG 186/79	186.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	3PG 187/79	187.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	3PG 188/79	188.0 / 79.0	3593.083	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	2PG 185/79	185.0 / 79.0	12837.975	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	2PG 186/79	186.0 / 79.0	1540.4	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	2PG 187/79	187.0 / 79.0	1923.641	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	2PG 188/79	188.0 / 79.0	17973.217	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Malate 133/115	133.0 / 115.0	296668.891	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Malate 134/116	134.0 / 116.0	37873.0675	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Malate 135/117	135.0 / 117.0	112454.4335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Malate 136/118	136.0 / 118.0	64571.625	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Malate 137/119	137.0 / 119.0	15531.483	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 146/102	146.0 / 102.0	951267.2745	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 147/102	147.0 / 102.0	35302.758	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 147/103	147.0 / 103.0	146343.841	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 148/104	148.0 / 104.0	115919.841	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 148/103	148.0 / 103.0	583459.1	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 149/105	149.0 / 105.0	36071.858	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 149/104	149.0 / 104.0	137232.6085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 150/106	150.0 / 106.0	8087.7665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 150/105	150.0 / 105.0	142241.234	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 151/106	151.0 / 106.0	48783.3835	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 146/41	146.0 / 41.0	29269.1	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 147/41	147.0 / 41.0	1627.167748	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 147/42	147.0 / 42.0	1649.92611	TRUE
