Original Filename	Sample Name	Glucose Concentrations	Time	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 179)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 151/43	151.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 179)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 146/128	146.0 / 128.0	2890980.521	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 179)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 147/129	147.0 / 129.0	399131.342	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 179)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 148/130	148.0 / 130.0	120551.692	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 179)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 149/131	149.0 / 131.0	8473.1335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 179)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 150/132	150.0 / 132.0	379.9518857	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 179)	"H. [6,6-DD-glc] G9 240min"	G9	240min	Glutamate 151/133	151.0 / 133.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	taurine	124.0 / 80.0	603836.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	D4-taurine	128.0 / 80.0	9115.317	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	PEP 167/79	167.0 / 79.0	187558.5845	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	PEP 168/79	168.0 / 79.0	18868.741	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	PEP 169/79	169.0 / 79.0	3078.941	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	PEP 170/79	170.0 / 79.0	641.1915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Aspartate 132/88	132.0 / 88.0	27090.134	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Aspartate 133/88	133.0 / 88.0	1026.458	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Aspartate 133/89	133.0 / 89.0	2695.9335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Aspartate 134/90	134.0 / 90.0	1026.358	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Aspartate 134/89	134.0 / 89.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Aspartate 135/91	135.0 / 91.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Aspartate 135/90	135.0 / 90.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Aspartate 136/91	136.0 / 91.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	3PG 185/79	185.0 / 79.0	2950.1325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	3PG 186/79	186.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	3PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	3PG 188/79	188.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	2PG 185/79	185.0 / 79.0	13608.275	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	2PG 186/79	186.0 / 79.0	1028.317	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	2PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	2PG 188/79	188.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Malate 133/115	133.0 / 115.0	431337.859	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Malate 134/116	134.0 / 116.0	24774.783	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Malate 135/117	135.0 / 117.0	4750.4085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Malate 136/118	136.0 / 118.0	N/A	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Malate 137/119	137.0 / 119.0	512.183	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 146/102	146.0 / 102.0	2643160.463	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 147/102	147.0 / 102.0	53788.258	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 147/103	147.0 / 103.0	255720.341	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 148/104	148.0 / 104.0	29269.4335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 148/103	148.0 / 103.0	4109.1505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 149/105	149.0 / 105.0	1284.342	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 149/104	149.0 / 104.0	512.183	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 150/106	150.0 / 106.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 150/105	150.0 / 105.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 151/106	151.0 / 106.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 146/41	146.0 / 41.0	91597.5675	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 147/41	147.0 / 41.0	3722.1915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 147/42	147.0 / 42.0	1667.583	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 148/41	148.0 / 41.0	387.059	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 148/42	148.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 148/43	148.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 149/41	149.0 / 41.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 149/43	149.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 150/42	150.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 150/43	150.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 151/43	151.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 146/128	146.0 / 128.0	4806273.005	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 147/129	147.0 / 129.0	300655.2325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 148/130	148.0 / 130.0	35302.5915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 149/131	149.0 / 131.0	3568.244198	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 150/132	150.0 / 132.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180)	A. [13C-glc] G9 0min	G9	0min	Glutamate 151/133	151.0 / 133.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	taurine	124.0 / 80.0	524437.8615	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	D4-taurine	128.0 / 80.0	120407.2915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	PEP 167/79	167.0 / 79.0	21689.9985	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	PEP 168/79	168.0 / 79.0	9756.942	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	PEP 169/79	169.0 / 79.0	2813.157128	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	PEP 170/79	170.0 / 79.0	86908.158	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Aspartate 132/88	132.0 / 88.0	25160.9495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Aspartate 133/88	133.0 / 88.0	256.0915	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Aspartate 133/89	133.0 / 89.0	3976.424	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Aspartate 134/90	134.0 / 90.0	631.3157762	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Aspartate 134/89	134.0 / 89.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Aspartate 135/91	135.0 / 91.0	1028.3505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Aspartate 135/90	135.0 / 90.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Aspartate 136/91	136.0 / 91.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	3PG 185/79	185.0 / 79.0	1540.4665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	3PG 186/79	186.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	3PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	3PG 188/79	188.0 / 79.0	2948.007	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	2PG 185/79	185.0 / 79.0	9501.2505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	2PG 186/79	186.0 / 79.0	1028.3505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	2PG 187/79	187.0 / 79.0	1413.4505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	2PG 188/79	188.0 / 79.0	10780.941	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Malate 133/115	133.0 / 115.0	376775.3165	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Malate 134/116	134.0 / 116.0	19383.2495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Malate 135/117	135.0 / 117.0	8216.775	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Malate 136/118	136.0 / 118.0	15019.7335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Malate 137/119	137.0 / 119.0	N/A	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 146/102	146.0 / 102.0	1846772.25	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 147/102	147.0 / 102.0	35432.359	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 147/103	147.0 / 103.0	189730.6995	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 148/104	148.0 / 104.0	33508.7845	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 148/103	148.0 / 103.0	73430.2835	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 149/105	149.0 / 105.0	2566.7915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 149/104	149.0 / 104.0	1667.583	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 150/106	150.0 / 106.0	385.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 150/105	150.0 / 105.0	2183.7505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 151/106	151.0 / 106.0	643.1505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 146/41	146.0 / 41.0	66626.1335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 147/41	147.0 / 41.0	3466.1665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 147/42	147.0 / 42.0	1258.58508	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 148/41	148.0 / 41.0	514.2085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 148/42	148.0 / 42.0	127.4348407	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 148/43	148.0 / 43.0	1026.358	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 149/41	149.0 / 41.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 149/43	149.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 150/42	150.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 150/43	150.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 151/43	151.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 146/128	146.0 / 128.0	4100376.777	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 147/129	147.0 / 129.0	256754.4835	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 148/130	148.0 / 130.0	105785.476	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 149/131	149.0 / 131.0	5392.0335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 150/132	150.0 / 132.0	1155.3335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181)	B. [13C-glc] G9 5min	G9	5min	Glutamate 151/133	151.0 / 133.0	512.183	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	taurine	124.0 / 80.0	444534.4085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	D4-taurine	128.0 / 80.0	129135.583	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	PEP 167/79	167.0 / 79.0	19125.066	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	PEP 168/79	168.0 / 79.0	9114.158	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	PEP 169/79	169.0 / 79.0	5647.7915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	PEP 170/79	170.0 / 79.0	131967.9915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Aspartate 132/88	132.0 / 88.0	26571.5745	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Aspartate 133/88	133.0 / 88.0	382.0944543	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Aspartate 133/89	133.0 / 89.0	1796.5915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Aspartate 134/90	134.0 / 90.0	1284.4085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Aspartate 134/89	134.0 / 89.0	1284.4085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Aspartate 135/91	135.0 / 91.0	4109.4505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Aspartate 135/90	135.0 / 90.0	1910.546487	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Aspartate 136/91	136.0 / 91.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	3PG 185/79	185.0 / 79.0	1796.558	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	3PG 186/79	186.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	3PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	3PG 188/79	188.0 / 79.0	1282.4495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	2PG 185/79	185.0 / 79.0	5905.842	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	2PG 186/79	186.0 / 79.0	1923.841	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	2PG 187/79	187.0 / 79.0	258.017	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	2PG 188/79	188.0 / 79.0	258.017	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Malate 133/115	133.0 / 115.0	434290.9325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Malate 134/116	134.0 / 116.0	30038.0745	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Malate 135/117	135.0 / 117.0	33507.459	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Malate 136/118	136.0 / 118.0	72145.975	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Malate 137/119	137.0 / 119.0	1667.6495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 146/102	146.0 / 102.0	1877507.508	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 147/102	147.0 / 102.0	37998.4915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 147/103	147.0 / 103.0	189612.6495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 148/104	148.0 / 104.0	72662.317	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 148/103	148.0 / 103.0	370877.4745	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 149/105	149.0 / 105.0	10398.6665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 149/104	149.0 / 104.0	22206.4325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 150/106	150.0 / 106.0	2181.658	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 150/105	150.0 / 105.0	36845.417	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 151/106	151.0 / 106.0	15403.5745	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 146/41	146.0 / 41.0	68807.9325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 147/41	147.0 / 41.0	1925.7	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 147/42	147.0 / 42.0	1540.5335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 148/41	148.0 / 41.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 148/42	148.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 148/43	148.0 / 43.0	7446.3085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 149/41	149.0 / 41.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 149/43	149.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 150/42	150.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 150/43	150.0 / 43.0	2181.858	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 151/43	151.0 / 43.0	129.0085	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182)	C. [13C-glc] G9 15min	G9	15min	Glutamate 146/128	146.0 / 128.0	3723437.451	FALSE
